X,Y,Hectare,Shift,Date,Age,Primary Fur Color,Highlight Fur Color,Location,Above Ground Sighter Measurement,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Hectare_Squirrel_Count
-73.97055091705,40.76894165402,06I,PM,2018-10-13,Adult,Black,Gray,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,True,False,False,False,7.0
-73.9802831706,40.76927632956,03A,AM,2018-10-12,Adult,Gray,"Black, Cinnamon",Above Ground,1.0,True,False,False,False,False,False,False,False,False,True,False,False,True,3.0
-73.96129005538,40.79129173919,32C,AM,2018-10-14,Adult,Gray,None,Ground Plane,0.0,True,False,False,True,True,False,False,False,False,False,False,False,True,6.0
-73.97666536639,40.7688767713,04D,AM,2018-10-12,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,True,False,True,False,True,False,False,False,False,False,False,True,False,4.0
-73.96428057302,40.77783091149,18I,PM,2018-10-07,Adult,Gray,Cinnamon,Above Ground,20.0,False,True,True,False,False,False,False,False,False,False,False,True,False,9.0
-73.95521466657,40.78929091024,32I,PM,2018-10-07,Adult,Gray,None,Above Ground,20.0,False,False,True,False,False,False,False,False,False,False,False,True,False,3.0
-73.97040245299,40.77292560639,10G,AM,2018-10-06,Juvenile,Gray,White,Ground Plane,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,11.0
-73.9603302383,40.79101004352,32D,PM,2018-10-06,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,True,False,False,True,False,False,False,False,False,True,False,False,True,9.0
-73.95333195193,40.79336479094,37H,AM,2018-10-18,Adult,Gray,None,Above Ground,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,4.0
-73.95693249587,40.78777483743,30I,PM,2018-10-06,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,7.0
-73.97559746463,40.76734357983,03F,PM,2018-10-13,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,True,False,True,False,7.0
-73.95651971373,40.79860114038,41C,PM,2018-10-07,Adult,Black,None,Ground Plane,0.0,True,False,False,True,False,False,False,False,False,False,False,False,True,4.0
-73.95603964408,40.79450803619,37E,AM,2018-10-13,Adult,Gray,White,Ground Plane,0.0,True,False,False,False,True,False,False,False,False,False,False,True,False,5.0
-73.95458418284,40.79269242684,36H,AM,2018-10-10,Adult,Gray,Black,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,2.0
-73.95462014035,40.79894237687,42D,AM,2018-10-14,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,True,False,True,False,3.0
-73.96941693524,40.77444082939,12G,PM,2018-10-07,Adult,Cinnamon,Gray,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,7.0
-73.97120343207,40.77644155067,13D,PM,2018-10-18,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,False,False,False,False,True,False,False,False,False,True,True,True,False,14.0
-73.96718138662,40.7838640032,22C,PM,2018-10-06,Juvenile,Gray,None,Above Ground,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,13.0
-73.98091913478,40.76837724533,01A,PM,2018-10-14,Juvenile,Gray,None,Ground Plane,0.0,True,False,False,False,False,True,False,False,False,False,False,False,True,7.0
-73.95959558248,40.79330479435,34D,PM,2018-10-07,Adult,Gray,White,Above Ground,25.0,False,False,True,False,True,False,False,False,False,True,False,False,True,3.0
-73.96747247907,40.77687713499,15G,PM,2018-10-19,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,True,False,True,False,12.0
-73.96805223794,40.77238981351,11I,PM,2018-10-12,Adult,Gray,None,Above Ground,2.0,True,False,True,False,True,False,False,False,False,False,False,False,False,7.0
-73.97149072357,40.77405838615,11E,PM,2018-10-12,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,7.0
-73.95621055063,40.79669911979,39D,AM,2018-10-08,Adult,Gray,None,Ground Plane,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,6.0
-73.95543276836,40.79538463815,38E,AM,2018-10-10,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,12.0
-73.96992856883,40.77744740152,15D,AM,2018-10-07,Adult,Gray,None,Ground Plane,0.0,False,True,False,False,True,False,False,False,False,False,False,True,False,8.0
-73.97018243765,40.77637033067,14E,AM,2018-10-08,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,23.0
-73.97443873476,40.77769531438,13A,AM,2018-10-17,Adult,Cinnamon,None,Ground Plane,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,5.0
-73.95455424538,40.79839357306,41E,AM,2018-10-07,Adult,Gray,White,Above Ground,10.0,False,False,True,False,False,False,False,False,False,False,False,False,True,6.0
-73.97752788479,40.76878810611,03C,AM,2018-10-07,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,2.0
-73.97472881226,40.76599187475,02G,PM,2018-10-07,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,3.0
-73.96899393686,40.77408247734,12G,AM,2018-10-12,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
-73.97657580431,40.7713803154,06C,AM,2018-10-07,Adult,Gray,White,Above Ground,8.0,True,False,True,False,False,False,False,False,False,False,False,False,True,8.0
-73.97721645242,40.76883995388,03D,AM,2018-10-06,Adult,Gray,None,Above Ground,10.0,True,False,True,False,False,False,False,False,False,False,False,False,False,8.0
-73.96430325542,40.77945145265,19H,AM,2018-10-10,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,True,False,False,True,True,False,False,False,True,False,True,False,False,5.0
-73.958880915,40.78472315762,26I,PM,2018-10-10,Adult,Gray,"Cinnamon, White",Above Ground,4.0,False,False,True,False,True,False,False,False,False,False,False,True,False,6.0
-73.97749282458,40.7720464607,06B,AM,2018-10-12,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,2.0
-73.97545277018,40.76560884639,01G,PM,2018-10-10,Adult,Gray,Cinnamon,Above Ground,20.0,False,False,False,False,False,False,False,False,True,True,False,False,False,3.0
-73.95713466258,40.78723956041,30I,PM,2018-10-06,Adult,Cinnamon,Gray,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,7.0
-73.96956059128,40.77056198407,08I,AM,2018-10-06,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,12.0
-73.97338200537,40.76873304736,05G,PM,2018-10-10,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,True,False,False,5.0
-73.97509865535,40.77406711713,10C,AM,2018-10-18,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,4.0
-73.97166245744,40.77620371101,13D,PM,2018-10-18,Adult,Gray,Cinnamon,Above Ground,20.0,True,False,True,False,False,False,False,False,False,False,False,True,False,14.0
-73.96864133262,40.78174239073,19C,PM,2018-10-18,Juvenile,Gray,"Cinnamon, White",Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,8.0
-73.97730836163,40.77105359316,06B,PM,2018-10-17,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,True,False,False,7.0
-73.96113009056,40.79187437357,32C,PM,2018-10-13,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,13.0
-73.96620636423,40.78907786653,28A,PM,2018-10-07,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,False,True,False,False,False,True,False,False,False,5.0
-73.95636629637,40.79919521019,42C,PM,2018-10-13,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,6.0
-73.96185915109,40.7921343738,32C,PM,2018-10-13,Juvenile,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,13.0
-73.95813265542,40.79180747431,34E,PM,2018-10-06,Juvenile,Black,"Gray, White",Ground Plane,0.0,False,False,False,True,False,False,False,False,False,True,False,False,True,2.0
-73.97356555292,40.77160726815,07E,PM,2018-10-13,Adult,Gray,Cinnamon,Ground Plane,0.0,True,False,False,True,True,False,False,False,False,False,False,False,True,5.0
-73.96166936653,40.79297101963,33B,AM,2018-10-10,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,6.0
-73.95991976124,40.7954836456,36B,PM,2018-10-13,Adult,Gray,None,Above Ground,4.0,True,False,False,False,False,False,False,False,False,False,False,False,True,5.0
-73.98068055816,40.76815379665,01B,AM,2018-10-12,Adult,Gray,White,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,True,False,True,False,17.0
-73.97276986637,40.77143352852,08F,PM,2018-10-12,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,8.0
-73.96109851715,40.7913867117,32D,AM,2018-10-13,Adult,Cinnamon,Gray,Above Ground,20.0,False,False,True,False,False,False,False,False,False,False,False,True,False,6.0
-73.96167703351,40.79216486311,32C,PM,2018-10-13,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,True,False,False,False,13.0
-73.96364764672,40.77755569867,18I,AM,2018-10-17,Adult,Cinnamon,Black,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,3.0
-73.97652692821,40.77468766352,09A,AM,2018-10-13,Juvenile,Cinnamon,Gray,Ground Plane,0.0,False,False,True,True,False,False,False,False,False,False,False,False,True,12.0
-73.95349105628,40.79357744438,37H,AM,2018-10-18,Adult,Gray,White,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,True,False,False,True,4.0
-73.96313500206,40.79190721033,32B,PM,2018-10-10,Juvenile,Gray,None,Above Ground,25.0,False,False,True,False,False,False,False,False,False,True,False,False,True,6.0
-73.96937724618,40.77068758929,08I,AM,2018-10-06,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,12.0
-73.97087829664,40.77694686696,14D,AM,2018-10-14,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,16.0
-73.96749306684,40.78135101197,20D,PM,2018-10-14,Adult,Gray,None,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,1.0
-73.96193439806,40.79247895485,33B,PM,2018-10-10,Adult,Gray,None,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,12.0
-73.96291847124,40.79214105116,32B,PM,2018-10-10,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,6.0
-73.97211249728,40.77027590374,07G,AM,2018-10-10,Adult,Cinnamon,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,9.0
-73.97260908825,40.77101991088,07F,AM,2018-10-08,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,17.0
-73.9791648157,40.76762544435,02C,AM,2018-10-10,Adult,Gray,None,Above Ground,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,9.0
-73.97115821991,40.77836744095,15C,PM,2018-10-17,Adult,Gray,Cinnamon,Ground Plane,0.0,True,False,False,False,True,True,False,False,False,True,True,False,False,5.0
-73.95426842359,40.79442371641,38G,PM,2018-10-20,Adult,Gray,Cinnamon,Ground Plane,0.0,False,True,False,False,False,False,True,False,True,False,False,True,False,11.0
-73.95427708889,40.79436103669,38G,PM,2018-10-20,Adult,Gray,Cinnamon,Ground Plane,0.0,False,True,False,False,False,False,True,False,True,False,False,True,False,11.0
-73.97027172608,40.76895110776,06I,PM,2018-10-13,Adult,Cinnamon,None,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,7.0
-73.96816273312,40.77850996656,17E,PM,2018-10-18,Adult,Gray,None,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,3.0
-73.95427337978,40.79557865374,39F,PM,2018-10-06,Adult,Gray,None,Above Ground,20.0,False,False,False,False,False,False,False,False,False,False,False,False,True,4.0
-73.95283537022,40.79764561783,41F,PM,2018-10-19,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0
-73.9567372201,40.79758098926,40C,PM,2018-10-06,Adult,Gray,None,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,8.0
-73.9653739274,40.7889762097,28B,PM,2018-10-10,Adult,Gray,White,Above Ground,4.0,False,False,True,False,False,False,False,False,False,False,False,False,False,2.0
-73.95647410382,40.79388455728,36F,AM,2018-10-17,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,False,True,5.0
-73.97733615808,40.77294782267,07B,AM,2018-10-08,Adult,Gray,Cinnamon,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,15.0
-73.97522635643,40.77208491702,07C,PM,2018-10-20,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,6.0
-73.96697626575,40.78359132936,22C,PM,2018-10-06,Adult,Gray,None,Above Ground,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,13.0
-73.97964704947,40.76783709255,01C,PM,2018-10-13,Adult,Cinnamon,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,10.0
-73.98069592482,40.76848206795,02A,AM,2018-10-10,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,9.0
-73.95860770396,40.79618964771,38C,AM,2018-10-19,Adult,Gray,White,Above Ground,20.0,True,False,True,True,False,True,False,False,False,True,False,False,True,11.0
-73.96112748987,40.79152500691,32C,AM,2018-10-14,Adult,Cinnamon,None,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,6.0
-73.96767327257,40.77631944255,15G,PM,2018-10-19,Adult,Gray,None,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,12.0
-73.9787608762,40.76860622965,03C,PM,2018-10-08,Adult,Cinnamon,"Gray, White",Above Ground,3.0,False,False,False,False,False,False,False,False,False,False,False,True,False,2.0
-73.96156497735,40.79547613115,36A,PM,2018-10-13,Adult,Gray,Cinnamon,Above Ground,6.0,False,False,False,False,True,False,False,False,False,False,False,True,False,9.0
-73.97300857295,40.77089335703,07F,AM,2018-10-08,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,17.0
-73.96971605724,40.77114455704,09H,AM,2018-10-06,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,True,False,True,False,6.0
-73.9685709456,40.77448770265,12G,PM,2018-10-07,Juvenile,Gray,None,Above Ground,45.0,False,False,False,True,False,False,False,False,False,False,False,False,False,7.0
-73.95800210179,40.79551401022,37D,PM,2018-10-14,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,8.0
-73.96771467418,40.77882313323,17E,AM,2018-10-17,Adult,Gray,None,Ground Plane,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,11.0
-73.9578658633,40.79337121889,35E,AM,2018-10-20,Adult,Gray,Cinnamon,Above Ground,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,4.0
-73.96480906982,40.79038820978,29A,PM,2018-10-19,Juvenile,Black,Cinnamon,Ground Plane,0.0,False,False,False,False,False,False,False,False,False,False,True,False,True,3.0
-73.96871341378,40.78122079134,19C,PM,2018-10-18,Adult,Gray,Cinnamon,Ground Plane,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,8.0
-73.95488263914,40.79594745713,39F,AM,2018-10-14,Juvenile,Cinnamon,None,Above Ground,2.0,True,False,True,False,True,False,False,False,False,True,False,True,False,5.0
-73.97108015475,40.77608724521,13D,AM,2018-10-14,Juvenile,Gray,White,Above Ground,2.0,False,True,True,True,False,False,False,False,False,False,False,False,True,11.0
-73.97046770078,40.77868601083,16C,PM,2018-10-18,Adult,Gray,"Cinnamon, White",Above Ground,6.0,False,True,False,True,True,False,False,False,False,True,False,True,False,3.0
-73.96552337481,40.77927372877,18G,AM,2018-10-14,Juvenile,Gray,White,Above Ground,10.0,False,False,True,False,False,True,False,False,False,False,False,True,False,3.0
-73.96028080424,40.79061307888,32E,AM,2018-10-07,Adult,Gray,None,Above Ground,50.0,False,False,False,False,False,False,False,False,False,False,False,False,True,14.0
-73.97044287838,40.77637555604,14E,AM,2018-10-08,Adult,Gray,None,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,23.0
-73.97734958071,40.76645599373,01E,AM,2018-10-06,Adult,Gray,Cinnamon,Above Ground,20.0,False,False,True,False,False,False,False,False,False,False,False,True,False,5.0
-73.96812021469,40.77439794168,13G,PM,2018-10-08,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,4.0
-73.97450099062,40.77415740754,10C,AM,2018-10-18,Adult,Gray,None,Above Ground,5.0,False,False,True,False,False,False,False,False,False,False,False,True,False,4.0
-73.97616325867,40.77410856061,09B,PM,2018-10-13,Juvenile,Gray,White,Ground Plane,0.0,True,False,False,False,False,False,False,False,True,False,False,True,False,10.0
-73.97006666549,40.77428570426,12F,PM,2018-10-07,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,15.0
-73.95893715509,40.79598125045,37C,PM,2018-10-13,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,5.0
-73.97462048022,40.76992948407,06E,PM,2018-10-10,Juvenile,Gray,None,Ground Plane,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,5.0
-73.97047785516,40.77831191136,15D,AM,2018-10-07,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,8.0
-73.97323016224,40.76898245314,05F,AM,2018-10-07,Adult,Gray,Cinnamon,Above Ground,5.0,True,False,False,True,False,False,False,False,False,False,False,False,False,6.0
-73.95815446824,40.79580813064,37C,PM,2018-10-13,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,5.0
-73.95879132892,40.79617076245,38C,AM,2018-10-19,Adult,Gray,White,Above Ground,20.0,True,False,True,True,False,True,False,False,False,True,False,False,True,11.0
-73.98028400318,40.76785990698,01B,PM,2018-10-19,Juvenile,Gray,White,Above Ground,25.0,False,True,False,False,False,False,False,False,False,False,False,False,False,10.0
-73.95946763266,40.79844573634,39A,AM,2018-10-13,Juvenile,Cinnamon,"Gray, White",Ground Plane,0.0,True,False,False,True,True,False,False,False,False,False,False,False,True,1.0
-73.98100322064,40.7681625635,01A,AM,2018-10-07,Adult,Gray,White,Above Ground,7.0,False,False,True,False,False,False,False,False,False,True,False,True,False,4.0
-73.95805130968,40.79909641532,41B,AM,2018-10-10,Adult,Gray,White,Above Ground,16.0,False,True,False,False,False,False,False,False,False,False,False,False,False,11.0
-73.96785613843,40.77828773978,16E,PM,2018-10-18,Juvenile,Cinnamon,Gray,Ground Plane,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,10.0
-73.9757313482,40.77547040514,11A,PM,2018-10-13,Adult,Cinnamon,Gray,Ground Plane,0.0,True,False,False,True,True,False,False,False,False,False,False,False,False,5.0
-73.9748289399,40.76688861219,02F,PM,2018-10-14,Adult,Gray,None,Ground Plane,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,12.0
-73.96739240604,40.77887818517,17F,AM,2018-10-07,Adult,Cinnamon,White,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,7.0
-73.97560175893,40.76803359965,03E,PM,2018-10-08,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,9.0
-73.96476051213,40.78039615315,20G,AM,2018-10-18,Adult,Gray,None,Above Ground,12.0,True,False,False,False,False,True,False,False,False,False,False,False,False,3.0
-73.95950222903,40.78311513301,25I,PM,2018-10-07,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,True,True,False,False,True,8.0
-73.95373561458,40.79172737735,35I,PM,2018-10-06,Adult,Gray,None,Above Ground,6.0,False,False,True,True,False,False,False,False,False,False,False,True,False,2.0
-73.96002043282,40.78287729136,24I,AM,2018-10-19,Adult,Gray,White,Above Ground,10.0,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0
-73.97097222238,40.77673296463,14D,AM,2018-10-14,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,16.0
-73.95862528759,40.78520275862,27I,AM,2018-10-07,Adult,Gray,Cinnamon,Above Ground,20.0,False,False,True,False,True,False,False,False,False,False,False,True,False,4.0
-73.96649864463,40.77830833432,17G,PM,2018-10-17,Adult,Gray,None,Above Ground,15.0,True,False,True,False,False,False,False,False,False,False,False,False,True,4.0
-73.97553219985,40.7668311576,02F,PM,2018-10-14,Adult,Gray,None,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,12.0
-73.96661135986,40.77526625503,14H,PM,2018-10-12,Adult,Gray,None,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,True,False,False,8.0
-73.97065331311,40.76890203382,06I,AM,2018-10-06,Adult,Gray,Cinnamon,Above Ground,0.0,True,False,True,True,True,False,False,False,False,False,False,False,True,1.0
-73.97080470944,40.77586111112,13E,PM,2018-10-08,Adult,Gray,White,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,True,False,True,False,11.0
-73.96019189307,40.79441346834,35C,AM,2018-10-07,Juvenile,Gray,Cinnamon,Above Ground,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,6.0
-73.96325778502,40.79311283902,33A,AM,2018-10-08,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
-73.95740774976,40.80011851849,42B,AM,2018-10-14,Adult,Gray,None,Above Ground,3.0,False,False,True,False,False,False,False,False,False,False,False,True,False,2.0
-73.97607497529,40.77032848944,05D,PM,2018-10-18,Adult,Gray,None,Above Ground,2.0,False,False,False,True,False,False,False,False,False,False,False,False,True,7.0
-73.95825344329,40.79177722968,34F,PM,2018-10-12,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,1.0
-73.97667795857,40.76696737781,02E,AM,2018-10-10,Juvenile,Gray,"Cinnamon, White",Ground Plane,0.0,False,False,False,True,False,True,False,False,False,False,False,True,False,7.0
-73.97212798087,40.76611586639,03I,PM,2018-10-13,Adult,Cinnamon,Gray,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,8.0
-73.97168547522,40.77066684659,07G,PM,2018-10-18,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,7.0
-73.97296451904,40.77233101508,09E,AM,2018-10-08,Adult,Gray,White,Ground Plane,0.0,False,False,False,True,False,False,False,False,False,False,False,True,False,4.0
-73.97486692052,40.7743879232,10B,AM,2018-10-06,Adult,Gray,Cinnamon,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,4.0
-73.96133564974,40.78188768678,23H,PM,2018-10-19,Adult,Gray,None,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,1.0
-73.96124195342,40.7941677113,35B,PM,2018-10-13,Adult,Gray,None,Ground Plane,0.0,True,False,True,True,False,False,False,False,False,False,True,True,True,7.0
-73.97285115315,40.77826548406,14B,PM,2018-10-14,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,True,8.0
-73.97638523724,40.76887624856,04D,AM,2018-10-12,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,True,True,False,False,False,False,False,False,False,True,False,4.0
-73.96961968401,40.78364310983,21A,AM,2018-10-19,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,9.0
-73.97752388478,40.76757926836,02D,AM,2018-10-07,Adult,Gray,None,Above Ground,100.0,True,False,False,False,False,False,False,False,False,False,False,False,False,6.0
-73.9601968065,40.79358318365,34C,PM,2018-10-12,Adult,Gray,Cinnamon,Ground Plane,0.0,True,False,False,False,True,False,False,False,False,False,False,True,False,4.0
-73.97728100737,40.76935775404,04C,PM,2018-10-10,Adult,Cinnamon,Gray,Ground Plane,0.0,False,True,False,False,True,False,False,False,False,False,False,True,False,17.0
-73.95611248921,40.79494406486,37E,AM,2018-10-13,Adult,Gray,"Cinnamon, White",Above Ground,8.0,False,False,True,True,False,True,False,False,False,False,False,False,True,5.0
-73.95808131193,40.7905538237,32F,PM,2018-10-08,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,8.0
-73.96453651955,40.77815310213,18H,AM,2018-10-18,Adult,Gray,Cinnamon,Above Ground,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,2.0
-73.96419899146,40.78908104451,28B,AM,2018-10-07,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0
-73.95558560741,40.79694576857,40E,AM,2018-10-14,Adult,Gray,White,Ground Plane,0.0,True,False,False,False,False,False,True,False,False,True,False,True,False,4.0
-73.97538188299,40.76978409862,05D,PM,2018-10-18,Adult,Gray,None,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,7.0
-73.97156211346,40.76959187175,07H,AM,2018-10-06,Adult,Gray,Cinnamon,Ground Plane,0.0,True,False,False,False,True,False,False,False,False,False,False,True,False,16.0
-73.97142424265,40.77445357981,11E,PM,2018-10-12,Adult,Gray,White,Ground Plane,0.0,True,False,False,True,True,False,False,False,False,False,False,True,False,7.0
-73.96977446628,40.7755950429,13F,AM,2018-10-07,Adult,Cinnamon,Gray,Ground Plane,0.0,False,False,False,True,True,False,False,False,False,False,False,True,False,4.0
-73.95450371934,40.79002250554,33I,PM,2018-10-06,Adult,Gray,None,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,9.0
-73.95638478673,40.79060122612,33G,AM,2018-10-13,Adult,Gray,None,Above Ground,13.0,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0
-73.97143299793,40.77418733889,11E,PM,2018-10-12,Adult,Gray,White,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,7.0
-73.95692690934,40.79653232625,39D,PM,2018-10-12,Adult,Gray,White,Ground Plane,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,4.0
-73.95840642038,40.79122724555,33F,PM,2018-10-12,Adult,Gray,"Cinnamon, White",Ground Plane,0.0,True,False,False,True,True,False,False,False,False,True,False,False,True,6.0
-73.96300972764,40.79366584463,33A,PM,2018-10-18,Adult,Gray,Cinnamon,Ground Plane,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,4.0
-73.95320745731,40.79346694649,37H,PM,2018-10-06,Adult,Gray,Cinnamon,Above Ground,40.0,True,False,True,False,False,False,False,False,False,False,False,False,False,6.0
-73.97202898637,40.77637495616,13C,PM,2018-10-19,Adult,Gray,White,Ground Plane,0.0,True,False,False,True,False,False,False,False,False,False,False,False,True,5.0
-73.96511776577,40.78124081038,20F,PM,2018-10-07,Juvenile,Gray,White,Above Ground,20.0,False,False,True,False,False,False,False,False,False,False,False,False,True,14.0
